Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude
internalMesh,119181,8.75e-05,-0.0001175,9.75e-05,0.000175979
internalMesh,119182,9e-05,-0.0001175,9.75e-05,0.000177236
internalMesh,119183,9.25e-05,-0.0001175,9.75e-05,0.000178518
internalMesh,119184,9.5e-05,-0.0001175,9.75e-05,0.000179826
internalMesh,119185,9.75e-05,-0.0001175,9.75e-05,0.000181159
internalMesh,119186,0.0001,-0.0001175,9.75e-05,0.000182517
internalMesh,119187,0,-0.0001175,0.0001,0.000154293
internalMesh,119188,2.5e-06,-0.0001175,0.0001,0.000154313
internalMesh,119189,5e-06,-0.0001175,0.0001,0.000154374
internalMesh,119190,7.5e-06,-0.0001175,0.0001,0.000154475
internalMesh,119191,1e-05,-0.0001175,0.0001,0.000154616
internalMesh,119192,1.25e-05,-0.0001175,0.0001,0.000154798
internalMesh,119193,1.5e-05,-0.0001175,0.0001,0.00015502
internalMesh,119194,1.75e-05,-0.0001175,0.0001,0.000155282
internalMesh,119195,2e-05,-0.0001175,0.0001,0.000155584
internalMesh,119196,2.25e-05,-0.0001175,0.0001,0.000155925
internalMesh,119197,2.5e-05,-0.0001175,0.0001,0.000156305
internalMesh,119198,2.75e-05,-0.0001175,0.0001,0.000156724
internalMesh,119199,3e-05,-0.0001175,0.0001,0.000157182
internalMesh,119200,3.25e-05,-0.0001175,0.0001,0.000157678
internalMesh,119201,3.5e-05,-0.0001175,0.0001,0.000158213
internalMesh,119202,3.75e-05,-0.0001175,0.0001,0.000158784
internalMesh,119203,4e-05,-0.0001175,0.0001,0.000159393
internalMesh,119204,4.25e-05,-0.0001175,0.0001,0.000160039
internalMesh,119205,4.5e-05,-0.0001175,0.0001,0.000160721
internalMesh,119206,4.75e-05,-0.0001175,0.0001,0.000161439
internalMesh,119207,5e-05,-0.0001175,0.0001,0.000162192
internalMesh,119208,5.25e-05,-0.0001175,0.0001,0.00016298
internalMesh,119209,5.5e-05,-0.0001175,0.0001,0.000163802
internalMesh,119210,5.75e-05,-0.0001175,0.0001,0.000164659
internalMesh,119211,6e-05,-0.0001175,0.0001,0.000165548
internalMesh,119212,6.25e-05,-0.0001175,0.0001,0.000166471
internalMesh,119213,6.5e-05,-0.0001175,0.0001,0.000167425
internalMesh,119214,6.75e-05,-0.0001175,0.0001,0.000168412
internalMesh,119215,7e-05,-0.0001175,0.0001,0.000169429
internalMesh,119216,7.25e-05,-0.0001175,0.0001,0.000170477
internalMesh,119217,7.5e-05,-0.0001175,0.0001,0.000171555
internalMesh,119218,7.75e-05,-0.0001175,0.0001,0.000172663
internalMesh,119219,8e-05,-0.0001175,0.0001,0.000173799
internalMesh,119220,8.25e-05,-0.0001175,0.0001,0.000174964
internalMesh,119221,8.5e-05,-0.0001175,0.0001,0.000176157
internalMesh,119222,8.75e-05,-0.0001175,0.0001,0.000177377
internalMesh,119223,9e-05,-0.0001175,0.0001,0.000178623
internalMesh,119224,9.25e-05,-0.0001175,0.0001,0.000179896
internalMesh,119225,9.5e-05,-0.0001175,0.0001,0.000181194
internalMesh,119226,9.75e-05,-0.0001175,0.0001,0.000182517
internalMesh,119227,0.0001,-0.0001175,0.0001,0.000183865
internalMesh,119228,0,-0.0001175,0.0001025,0.000155925
internalMesh,119229,2.5e-06,-0.0001175,0.0001025,0.000155945
internalMesh,119230,5e-06,-0.0001175,0.0001025,0.000156005
internalMesh,119231,7.5e-06,-0.0001175,0.0001025,0.000156105
internalMesh,119232,1e-05,-0.0001175,0.0001025,0.000156245
internalMesh,119233,1.25e-05,-0.0001175,0.0001025,0.000156425
internalMesh,119234,1.5e-05,-0.0001175,0.0001025,0.000156644
internalMesh,119235,1.75e-05,-0.0001175,0.0001025,0.000156904
internalMesh,119236,2e-05,-0.0001175,0.0001025,0.000157202
internalMesh,119237,2.25e-05,-0.0001175,0.0001025,0.00015754
internalMesh,119238,2.5e-05,-0.0001175,0.0001025,0.000157916
internalMesh,119239,2.75e-05,-0.0001175,0.0001025,0.000158331
internalMesh,119240,3e-05,-0.0001175,0.0001025,0.000158784
internalMesh,119241,3.25e-05,-0.0001175,0.0001025,0.000159276
internalMesh,119242,3.5e-05,-0.0001175,0.0001025,0.000159805
internalMesh,119243,3.75e-05,-0.0001175,0.0001025,0.000160371
internalMesh,119244,4e-05,-0.0001175,0.0001025,0.000160974
internalMesh,119245,4.25e-05,-0.0001175,0.0001025,0.000161613
internalMesh,119246,4.5e-05,-0.0001175,0.0001025,0.000162288
internalMesh,119247,4.75e-05,-0.0001175,0.0001025,0.000162999
internalMesh,119248,5e-05,-0.0001175,0.0001025,0.000163745
internalMesh,119249,5.25e-05,-0.0001175,0.0001025,0.000164526
internalMesh,119250,5.5e-05,-0.0001175,0.0001025,0.000165341
internalMesh,119251,5.75e-05,-0.0001175,0.0001025,0.000166189
internalMesh,119252,6e-05,-0.0001175,0.0001025,0.00016707
internalMesh,119253,6.25e-05,-0.0001175,0.0001025,0.000167984
internalMesh,119254,6.5e-05,-0.0001175,0.0001025,0.00016893
internalMesh,119255,6.75e-05,-0.0001175,0.0001025,0.000169908
internalMesh,119256,7e-05,-0.0001175,0.0001025,0.000170917
internalMesh,119257,7.25e-05,-0.0001175,0.0001025,0.000171956
internalMesh,119258,7.5e-05,-0.0001175,0.0001025,0.000173025
internalMesh,119259,7.75e-05,-0.0001175,0.0001025,0.000174123
internalMesh,119260,8e-05,-0.0001175,0.0001025,0.00017525
internalMesh,119261,8.25e-05,-0.0001175,0.0001025,0.000176405
internalMesh,119262,8.5e-05,-0.0001175,0.0001025,0.000177588
internalMesh,119263,8.75e-05,-0.0001175,0.0001025,0.000178798
internalMesh,119264,9e-05,-0.0001175,0.0001025,0.000180035
internalMesh,119265,9.25e-05,-0.0001175,0.0001025,0.000181297
internalMesh,119266,9.5e-05,-0.0001175,0.0001025,0.000182586
internalMesh,119267,9.75e-05,-0.0001175,0.0001025,0.000183899
internalMesh,119268,0.0001,-0.0001175,0.0001025,0.000185236
internalMesh,119269,0,-0.0001175,0.000105,0.000157579
internalMesh,119270,2.5e-06,-0.0001175,0.000105,0.000157599
internalMesh,119271,5e-06,-0.0001175,0.000105,0.000157659
internalMesh,119272,7.5e-06,-0.0001175,0.000105,0.000157758
internalMesh,119273,1e-05,-0.0001175,0.000105,0.000157896
internalMesh,119274,1.25e-05,-0.0001175,0.000105,0.000158074
internalMesh,119275,1.5e-05,-0.0001175,0.000105,0.000158292
internalMesh,119276,1.75e-05,-0.0001175,0.000105,0.000158548
internalMesh,119277,2e-05,-0.0001175,0.000105,0.000158843
internalMesh,119278,2.25e-05,-0.0001175,0.000105,0.000159178
internalMesh,119279,2.5e-05,-0.0001175,0.000105,0.00015955
internalMesh,119280,2.75e-05,-0.0001175,0.000105,0.000159961
internalMesh,119281,3e-05,-0.0001175,0.000105,0.00016041
internalMesh,119282,3.25e-05,-0.0001175,0.000105,0.000160896
internalMesh,119283,3.5e-05,-0.0001175,0.000105,0.000161419
internalMesh,119284,3.75e-05,-0.0001175,0.000105,0.00016198
internalMesh,119285,4e-05,-0.0001175,0.000105,0.000162577
internalMesh,119286,4.25e-05,-0.0001175,0.000105,0.00016321
internalMesh,119287,4.5e-05,-0.0001175,0.000105,0.000163879
internalMesh,119288,4.75e-05,-0.0001175,0.000105,0.000164583
internalMesh,119289,5e-05,-0.0001175,0.000105,0.000165322
internalMesh,119290,5.25e-05,-0.0001175,0.000105,0.000166095
internalMesh,119291,5.5e-05,-0.0001175,0.000105,0.000166902
internalMesh,119292,5.75e-05,-0.0001175,0.000105,0.000167742
internalMesh,119293,6e-05,-0.0001175,0.000105,0.000168616
internalMesh,119294,6.25e-05,-0.0001175,0.000105,0.000169521
internalMesh,119295,6.5e-05,-0.0001175,0.000105,0.000170459
internalMesh,119296,6.75e-05,-0.0001175,0.000105,0.000171428
internalMesh,119297,7e-05,-0.0001175,0.000105,0.000172428
internalMesh,119298,7.25e-05,-0.0001175,0.000105,0.000173457
internalMesh,119299,7.5e-05,-0.0001175,0.000105,0.000174517
internalMesh,119300,7.75e-05,-0.0001175,0.000105,0.000175606
internalMesh,119301,8e-05,-0.0001175,0.000105,0.000176724
internalMesh,119302,8.25e-05,-0.0001175,0.000105,0.000177869
internalMesh,119303,8.5e-05,-0.0001175,0.000105,0.000179043
internalMesh,119304,8.75e-05,-0.0001175,0.000105,0.000180243
internalMesh,119305,9e-05,-0.0001175,0.000105,0.00018147
internalMesh,119306,9.25e-05,-0.0001175,0.000105,0.000182722
internalMesh,119307,9.5e-05,-0.0001175,0.000105,0.000184001
internalMesh,119308,9.75e-05,-0.0001175,0.000105,0.000185304
internalMesh,119309,0.0001,-0.0001175,0.000105,0.000186631
internalMesh,119310,0,-0.0001175,0.0001075,0.000159256
internalMesh,119311,2.5e-06,-0.0001175,0.0001075,0.000159276
internalMesh,119312,5e-06,-0.0001175,0.0001075,0.000159335
internalMesh,119313,7.5e-06,-0.0001175,0.0001075,0.000159433
internalMesh,119314,1e-05,-0.0001175,0.0001075,0.00015957
internalMesh,119315,1.25e-05,-0.0001175,0.0001075,0.000159746
internalMesh,119316,1.5e-05,-0.0001175,0.0001075,0.000159961
internalMesh,119317,1.75e-05,-0.0001175,0.0001075,0.000160215
internalMesh,119318,2e-05,-0.0001175,0.0001075,0.000160507
internalMesh,119319,2.25e-05,-0.0001175,0.0001075,0.000160838
internalMesh,119320,2.5e-05,-0.0001175,0.0001075,0.000161206
internalMesh,119321,2.75e-05,-0.0001175,0.0001075,0.000161613
internalMesh,119322,3e-05,-0.0001175,0.0001075,0.000162057
internalMesh,119323,3.25e-05,-0.0001175,0.0001075,0.000162538
internalMesh,119324,3.5e-05,-0.0001175,0.0001075,0.000163057
internalMesh,119325,3.75e-05,-0.0001175,0.0001075,0.000163612
internalMesh,119326,4e-05,-0.0001175,0.0001075,0.000164203
internalMesh,119327,4.25e-05,-0.0001175,0.0001075,0.000164829
internalMesh,119328,4.5e-05,-0.0001175,0.0001075,0.000165492
internalMesh,119329,4.75e-05,-0.0001175,0.0001075,0.000166189
internalMesh,119330,5e-05,-0.0001175,0.0001075,0.000166921
internalMesh,119331,5.25e-05,-0.0001175,0.0001075,0.000167686
internalMesh,119332,5.5e-05,-0.0001175,0.0001075,0.000168486
internalMesh,119333,5.75e-05,-0.0001175,0.0001075,0.000169318
internalMesh,119334,6e-05,-0.0001175,0.0001075,0.000170184
internalMesh,119335,6.25e-05,-0.0001175,0.0001075,0.000171081
internalMesh,119336,6.5e-05,-0.0001175,0.0001075,0.00017201
internalMesh,119337,6.75e-05,-0.0001175,0.0001075,0.00017297
internalMesh,119338,7e-05,-0.0001175,0.0001075,0.000173961
internalMesh,119339,7.25e-05,-0.0001175,0.0001075,0.000174982
internalMesh,119340,7.5e-05,-0.0001175,0.0001075,0.000176033
internalMesh,119341,7.75e-05,-0.0001175,0.0001075,0.000177112
internalMesh,119342,8e-05,-0.0001175,0.0001075,0.00017822
internalMesh,119343,8.25e-05,-0.0001175,0.0001075,0.000179356
internalMesh,119344,8.5e-05,-0.0001175,0.0001075,0.00018052
internalMesh,119345,8.75e-05,-0.0001175,0.0001075,0.000181711
internalMesh,119346,9e-05,-0.0001175,0.0001075,0.000182928
internalMesh,119347,9.25e-05,-0.0001175,0.0001075,0.00018417
internalMesh,119348,9.5e-05,-0.0001175,0.0001075,0.000185439
internalMesh,119349,9.75e-05,-0.0001175,0.0001075,0.000186732
internalMesh,119350,0.0001,-0.0001175,0.0001075,0.000188049
internalMesh,119351,0,-0.0001175,0.00011,0.000160954
internalMesh,119352,2.5e-06,-0.0001175,0.00011,0.000160974
internalMesh,119353,5e-06,-0.0001175,0.00011,0.000161032
internalMesh,119354,7.5e-06,-0.0001175,0.00011,0.000161129
internalMesh,119355,1e-05,-0.0001175,0.00011,0.000161265
internalMesh,119356,1.25e-05,-0.0001175,0.00011,0.000161439
internalMesh,119357,1.5e-05,-0.0001175,0.00011,0.000161652
internalMesh,119358,1.75e-05,-0.0001175,0.00011,0.000161903
internalMesh,119359,2e-05,-0.0001175,0.00011,0.000162192
internalMesh,119360,2.25e-05,-0.0001175,0.00011,0.000162519
internalMesh,119361,2.5e-05,-0.0001175,0.00011,0.000162884
internalMesh,119362,2.75e-05,-0.0001175,0.00011,0.000163287
internalMesh,119363,3e-05,-0.0001175,0.00011,0.000163726
internalMesh,119364,3.25e-05,-0.0001175,0.00011,0.000164203
internalMesh,119365,3.5e-05,-0.0001175,0.00011,0.000164716
internalMesh,119366,3.75e-05,-0.0001175,0.00011,0.000165265
internalMesh,119367,4e-05,-0.0001175,0.00011,0.00016585
internalMesh,119368,4.25e-05,-0.0001175,0.00011,0.000166471
internalMesh,119369,4.5e-05,-0.0001175,0.00011,0.000167126
internalMesh,119370,4.75e-05,-0.0001175,0.00011,0.000167817
internalMesh,119371,5e-05,-0.0001175,0.00011,0.000168542
internalMesh,119372,5.25e-05,-0.0001175,0.00011,0.0001693
internalMesh,119373,5.5e-05,-0.0001175,0.00011,0.000170092
internalMesh,119374,5.75e-05,-0.0001175,0.00011,0.000170917
internalMesh,119375,6e-05,-0.0001175,0.00011,0.000171774
internalMesh,119376,6.25e-05,-0.0001175,0.00011,0.000172663
internalMesh,119377,6.5e-05,-0.0001175,0.00011,0.000173584
internalMesh,119378,6.75e-05,-0.0001175,0.00011,0.000174535
internalMesh,119379,7e-05,-0.0001175,0.00011,0.000175517
internalMesh,119380,7.25e-05,-0.0001175,0.00011,0.000176529
internalMesh,119381,7.5e-05,-0.0001175,0.00011,0.00017757
internalMesh,119382,7.75e-05,-0.0001175,0.00011,0.000178641
internalMesh,119383,8e-05,-0.0001175,0.00011,0.000179739
internalMesh,119384,8.25e-05,-0.0001175,0.00011,0.000180866
internalMesh,119385,8.5e-05,-0.0001175,0.00011,0.00018202
internalMesh,119386,8.75e-05,-0.0001175,0.00011,0.000183201
internalMesh,119387,9e-05,-0.0001175,0.00011,0.000184408
internalMesh,119388,9.25e-05,-0.0001175,0.00011,0.000185641
internalMesh,119389,9.5e-05,-0.0001175,0.00011,0.000186899
internalMesh,119390,9.75e-05,-0.0001175,0.00011,0.000188182
internalMesh,119391,0.0001,-0.0001175,0.00011,0.000189489
internalMesh,119392,0,-0.0001175,0.0001125,0.000162673
internalMesh,119393,2.5e-06,-0.0001175,0.0001125,0.000162692
internalMesh,119394,5e-06,-0.0001175,0.0001125,0.00016275
internalMesh,119395,7.5e-06,-0.0001175,0.0001125,0.000162846
internalMesh,119396,1e-05,-0.0001175,0.0001125,0.00016298
internalMesh,119397,1.25e-05,-0.0001175,0.0001125,0.000163153
internalMesh,119398,1.5e-05,-0.0001175,0.0001125,0.000163363
internalMesh,119399,1.75e-05,-0.0001175,0.0001125,0.000163612
internalMesh,119400,2e-05,-0.0001175,0.0001125,0.000163898
internalMesh,119401,2.25e-05,-0.0001175,0.0001125,0.000164222
internalMesh,119402,2.5e-05,-0.0001175,0.0001125,0.000164583
internalMesh,119403,2.75e-05,-0.0001175,0.0001125,0.000164981
internalMesh,119404,3e-05,-0.0001175,0.0001125,0.000165416
internalMesh,119405,3.25e-05,-0.0001175,0.0001125,0.000165888
internalMesh,119406,3.5e-05,-0.0001175,0.0001125,0.000166396
internalMesh,119407,3.75e-05,-0.0001175,0.0001125,0.000166939
internalMesh,119408,4e-05,-0.0001175,0.0001125,0.000167519
internalMesh,119409,4.25e-05,-0.0001175,0.0001125,0.000168133
internalMesh,119410,4.5e-05,-0.0001175,0.0001125,0.000168782
internalMesh,119411,4.75e-05,-0.0001175,0.0001125,0.000169466
internalMesh,119412,5e-05,-0.0001175,0.0001125,0.000170184
internalMesh,119413,5.25e-05,-0.0001175,0.0001125,0.000170935
internalMesh,119414,5.5e-05,-0.0001175,0.0001125,0.000171719
internalMesh,119415,5.75e-05,-0.0001175,0.0001125,0.000172536
internalMesh,119416,6e-05,-0.0001175,0.0001125,0.000173385
internalMesh,119417,6.25e-05,-0.0001175,0.0001125,0.000174266
internalMesh,119418,6.5e-05,-0.0001175,0.0001125,0.000175178
internalMesh,119419,6.75e-05,-0.0001175,0.0001125,0.000176121
internalMesh,119420,7e-05,-0.0001175,0.0001125,0.000177095
internalMesh,119421,7.25e-05,-0.0001175,0.0001125,0.000178098
internalMesh,119422,7.5e-05,-0.0001175,0.0001125,0.00017913
internalMesh,119423,7.75e-05,-0.0001175,0.0001125,0.000180191
internalMesh,119424,8e-05,-0.0001175,0.0001125,0.00018128
internalMesh,119425,8.25e-05,-0.0001175,0.0001125,0.000182397
internalMesh,119426,8.5e-05,-0.0001175,0.0001125,0.000183542
internalMesh,119427,8.75e-05,-0.0001175,0.0001125,0.000184713
internalMesh,119428,9e-05,-0.0001175,0.0001125,0.00018591
internalMesh,119429,9.25e-05,-0.0001175,0.0001125,0.000187133
internalMesh,119430,9.5e-05,-0.0001175,0.0001125,0.000188381
internalMesh,119431,9.75e-05,-0.0001175,0.0001125,0.000189654
internalMesh,119432,0.0001,-0.0001175,0.0001125,0.000190952
internalMesh,119433,0,-0.0001175,0.000115,0.000164412
internalMesh,119434,2.5e-06,-0.0001175,0.000115,0.000164431
internalMesh,119435,5e-06,-0.0001175,0.000115,0.000164488
internalMesh,119436,7.5e-06,-0.0001175,0.000115,0.000164583
internalMesh,119437,1e-05,-0.0001175,0.000115,0.000164716
internalMesh,119438,1.25e-05,-0.0001175,0.000115,0.000164886
internalMesh,119439,1.5e-05,-0.0001175,0.000115,0.000165095
internalMesh,119440,1.75e-05,-0.0001175,0.000115,0.000165341
internalMesh,119441,2e-05,-0.0001175,0.000115,0.000165624
internalMesh,119442,2.25e-05,-0.0001175,0.000115,0.000165944
internalMesh,119443,2.5e-05,-0.0001175,0.000115,0.000166302
internalMesh,119444,2.75e-05,-0.0001175,0.000115,0.000166696
internalMesh,119445,3e-05,-0.0001175,0.000115,0.000167126
internalMesh,119446,3.25e-05,-0.0001175,0.000115,0.000167593
internalMesh,119447,3.5e-05,-0.0001175,0.000115,0.000168096
internalMesh,119448,3.75e-05,-0.0001175,0.000115,0.000168634
internalMesh,119449,4e-05,-0.0001175,0.000115,0.000169208
internalMesh,119450,4.25e-05,-0.0001175,0.000115,0.000169816
internalMesh,119451,4.5e-05,-0.0001175,0.000115,0.000170459
internalMesh,119452,4.75e-05,-0.0001175,0.000115,0.000171136
internalMesh,119453,5e-05,-0.0001175,0.000115,0.000171847
internalMesh,119454,5.25e-05,-0.0001175,0.000115,0.000172591
internalMesh,119455,5.5e-05,-0.0001175,0.000115,0.000173367
internalMesh,119456,5.75e-05,-0.0001175,0.000115,0.000174177
internalMesh,119457,6e-05,-0.0001175,0.000115,0.000175018
internalMesh,119458,6.25e-05,-0.0001175,0.000115,0.000175891
internalMesh,119459,6.5e-05,-0.0001175,0.000115,0.000176794
internalMesh,119460,6.75e-05,-0.0001175,0.000115,0.000177729
internalMesh,119461,7e-05,-0.0001175,0.000115,0.000178693
internalMesh,119462,7.25e-05,-0.0001175,0.000115,0.000179687
internalMesh,119463,7.5e-05,-0.0001175,0.000115,0.00018071
internalMesh,119464,7.75e-05,-0.0001175,0.000115,0.000181762
internalMesh,119465,8e-05,-0.0001175,0.000115,0.000182842
internalMesh,119466,8.25e-05,-0.0001175,0.000115,0.00018395
internalMesh,119467,8.5e-05,-0.0001175,0.000115,0.000185084
internalMesh,119468,8.75e-05,-0.0001175,0.000115,0.000186246
internalMesh,119469,9e-05,-0.0001175,0.000115,0.000187433
internalMesh,119470,9.25e-05,-0.0001175,0.000115,0.000188646
internalMesh,119471,9.5e-05,-0.0001175,0.000115,0.000189885
internalMesh,119472,9.75e-05,-0.0001175,0.000115,0.000191148
internalMesh,119473,0.0001,-0.0001175,0.000115,0.000192435
internalMesh,119474,0,-0.0001175,0.0001175,0.00016617
internalMesh,119475,2.5e-06,-0.0001175,0.0001175,0.000166189
internalMesh,119476,5e-06,-0.0001175,0.0001175,0.000166245
internalMesh,119477,7.5e-06,-0.0001175,0.0001175,0.000166339
internalMesh,119478,1e-05,-0.0001175,0.0001175,0.000166471
internalMesh,119479,1.25e-05,-0.0001175,0.0001175,0.00016664
internalMesh,119480,1.5e-05,-0.0001175,0.0001175,0.000166846
internalMesh,119481,1.75e-05,-0.0001175,0.0001175,0.000167089
internalMesh,119482,2e-05,-0.0001175,0.0001175,0.000167369
internalMesh,119483,2.25e-05,-0.0001175,0.0001175,0.000167686
internalMesh,119484,2.5e-05,-0.0001175,0.0001175,0.00016804
internalMesh,119485,2.75e-05,-0.0001175,0.0001175,0.00016843
internalMesh,119486,3e-05,-0.0001175,0.0001175,0.000168856
internalMesh,119487,3.25e-05,-0.0001175,0.0001175,0.000169318
internalMesh,119488,3.5e-05,-0.0001175,0.0001175,0.000169816
internalMesh,119489,3.75e-05,-0.0001175,0.0001175,0.000170349
internalMesh,119490,4e-05,-0.0001175,0.0001175,0.000170917
internalMesh,119491,4.25e-05,-0.0001175,0.0001175,0.000171519
internalMesh,119492,4.5e-05,-0.0001175,0.0001175,0.000172155
internalMesh,119493,4.75e-05,-0.0001175,0.0001175,0.000172826
internalMesh,119494,5e-05,-0.0001175,0.0001175,0.00017353
internalMesh,119495,5.25e-05,-0.0001175,0.0001175,0.000174266
internalMesh,119496,5.5e-05,-0.0001175,0.0001175,0.000175036
internalMesh,119497,5.75e-05,-0.0001175,0.0001175,0.000175837
internalMesh,119498,6e-05,-0.0001175,0.0001175,0.000176671
internalMesh,119499,6.25e-05,-0.0001175,0.0001175,0.000177535
internalMesh,119500,6.5e-05,-0.0001175,0.0001175,0.000178431
internalMesh,119501,6.75e-05,-0.0001175,0.0001175,0.000179356
internalMesh,119502,7e-05,-0.0001175,0.0001175,0.000180312
internalMesh,119503,7.25e-05,-0.0001175,0.0001175,0.000181297
internalMesh,119504,7.5e-05,-0.0001175,0.0001175,0.000182312
internalMesh,119505,7.75e-05,-0.0001175,0.0001175,0.000183354
internalMesh,119506,8e-05,-0.0001175,0.0001175,0.000184425
internalMesh,119507,8.25e-05,-0.0001175,0.0001175,0.000185523
internalMesh,119508,8.5e-05,-0.0001175,0.0001175,0.000186648
internalMesh,119509,8.75e-05,-0.0001175,0.0001175,0.0001878
internalMesh,119510,9e-05,-0.0001175,0.0001175,0.000188978
internalMesh,119511,9.25e-05,-0.0001175,0.0001175,0.000190181
internalMesh,119512,9.5e-05,-0.0001175,0.0001175,0.000191409
internalMesh,119513,9.75e-05,-0.0001175,0.0001175,0.000192662
internalMesh,119514,0.0001,-0.0001175,0.0001175,0.000193939
internalMesh,119515,0,-0.0001175,0.00012,0.000167947
internalMesh,119516,2.5e-06,-0.0001175,0.00012,0.000167966
internalMesh,119517,5e-06,-0.0001175,0.00012,0.000168022
internalMesh,119518,7.5e-06,-0.0001175,0.00012,0.000168115
internalMesh,119519,1e-05,-0.0001175,0.00012,0.000168245
internalMesh,119520,1.25e-05,-0.0001175,0.00012,0.000168412
internalMesh,119521,1.5e-05,-0.0001175,0.00012,0.000168616
internalMesh,119522,1.75e-05,-0.0001175,0.00012,0.000168856
internalMesh,119523,2e-05,-0.0001175,0.00012,0.000169134
internalMesh,119524,2.25e-05,-0.0001175,0.00012,0.000169448
internalMesh,119525,2.5e-05,-0.0001175,0.00012,0.000169798
internalMesh,119526,2.75e-05,-0.0001175,0.00012,0.000170184
internalMesh,119527,3e-05,-0.0001175,0.00012,0.000170606
internalMesh,119528,3.25e-05,-0.0001175,0.00012,0.000171063
internalMesh,119529,3.5e-05,-0.0001175,0.00012,0.000171555
internalMesh,119530,3.75e-05,-0.0001175,0.00012,0.000172083
internalMesh,119531,4e-05,-0.0001175,0.00012,0.000172645
internalMesh,119532,4.25e-05,-0.0001175,0.00012,0.000173241
internalMesh,119533,4.5e-05,-0.0001175,0.00012,0.000173871
internalMesh,119534,4.75e-05,-0.0001175,0.00012,0.000174535
internalMesh,119535,5e-05,-0.0001175,0.00012,0.000175232
internalMesh,119536,5.25e-05,-0.0001175,0.00012,0.000175962
internalMesh,119537,5.5e-05,-0.0001175,0.00012,0.000176724
internalMesh,119538,5.75e-05,-0.0001175,0.00012,0.000177518
internalMesh,119539,6e-05,-0.0001175,0.00012,0.000178343
internalMesh,119540,6.25e-05,-0.0001175,0.00012,0.0001792
internalMesh,119541,6.5e-05,-0.0001175,0.00012,0.000180087
internalMesh,119542,6.75e-05,-0.0001175,0.00012,0.000181004
internalMesh,119543,7e-05,-0.0001175,0.00012,0.000181951
internalMesh,119544,7.25e-05,-0.0001175,0.00012,0.000182928
internalMesh,119545,7.5e-05,-0.0001175,0.00012,0.000183933
internalMesh,119546,7.75e-05,-0.0001175,0.00012,0.000184966
internalMesh,119547,8e-05,-0.0001175,0.00012,0.000186028
internalMesh,119548,8.25e-05,-0.0001175,0.00012,0.000187116
internalMesh,119549,8.5e-05,-0.0001175,0.00012,0.000188232
internalMesh,119550,8.75e-05,-0.0001175,0.00012,0.000189374
internalMesh,119551,9e-05,-0.0001175,0.00012,0.000190542
internalMesh,119552,9.25e-05,-0.0001175,0.00012,0.000191735
internalMesh,119553,9.5e-05,-0.0001175,0.00012,0.000192954
internalMesh,119554,9.75e-05,-0.0001175,0.00012,0.000194197
internalMesh,119555,0.0001,-0.0001175,0.00012,0.000195464
internalMesh,119556,0,-0.0001175,0.0001225,0.000169742
internalMesh,119557,2.5e-06,-0.0001175,0.0001225,0.000169761
internalMesh,119558,5e-06,-0.0001175,0.0001225,0.000169816
internalMesh,119559,7.5e-06,-0.0001175,0.0001225,0.000169908
internalMesh,119560,1e-05,-0.0001175,0.0001225,0.000170037
internalMesh,119561,1.25e-05,-0.0001175,0.0001225,0.000170202
internalMesh,119562,1.5e-05,-0.0001175,0.0001225,0.000170404
internalMesh,119563,1.75e-05,-0.0001175,0.0001225,0.000170642
internalMesh,119564,2e-05,-0.0001175,0.0001225,0.000170917
internalMesh,119565,2.25e-05,-0.0001175,0.0001225,0.000171227
internalMesh,119566,2.5e-05,-0.0001175,0.0001225,0.000171574
internalMesh,119567,2.75e-05,-0.0001175,0.0001225,0.000171956
internalMesh,119568,3e-05,-0.0001175,0.0001225,0.000172373
internalMesh,119569,3.25e-05,-0.0001175,0.0001225,0.000172826
internalMesh,119570,3.5e-05,-0.0001175,0.0001225,0.000173313
internalMesh,119571,3.75e-05,-0.0001175,0.0001225,0.000173835
internalMesh,119572,4e-05,-0.0001175,0.0001225,0.000174392
internalMesh,119573,4.25e-05,-0.0001175,0.0001225,0.000174982
internalMesh,119574,4.5e-05,-0.0001175,0.0001225,0.000175606
internalMesh,119575,4.75e-05,-0.0001175,0.0001225,0.000176263
internalMesh,119576,5e-05,-0.0001175,0.0001225,0.000176953
internalMesh,119577,5.25e-05,-0.0001175,0.0001225,0.000177676
internalMesh,119578,5.5e-05,-0.0001175,0.0001225,0.000178431
internalMesh,119579,5.75e-05,-0.0001175,0.0001225,0.000179217
internalMesh,119580,6e-05,-0.0001175,0.0001225,0.000180035
internalMesh,119581,6.25e-05,-0.0001175,0.0001225,0.000180883
internalMesh,119582,6.5e-05,-0.0001175,0.0001225,0.000181762
internalMesh,119583,6.75e-05,-0.0001175,0.0001225,0.000182671
internalMesh,119584,7e-05,-0.0001175,0.0001225,0.00018361
internalMesh,119585,7.25e-05,-0.0001175,0.0001225,0.000184577
internalMesh,119586,7.5e-05,-0.0001175,0.0001225,0.000185573
internalMesh,119587,7.75e-05,-0.0001175,0.0001225,0.000186598
internalMesh,119588,8e-05,-0.0001175,0.0001225,0.00018765
internalMesh,119589,8.25e-05,-0.0001175,0.0001225,0.000188729
internalMesh,119590,8.5e-05,-0.0001175,0.0001225,0.000189835
internalMesh,119591,8.75e-05,-0.0001175,0.0001225,0.000190968
internalMesh,119592,9e-05,-0.0001175,0.0001225,0.000192126
